event_id,event_time,session_id,customer_id,event_type,product_id,detail,device,variant
E003761,2026-01-14T12:43:58,S000679,C0167,view_item,P020,,app,
E003762,2026-01-14T12:44:38,S000679,C0167,view_item,P035,,app,
E003763,2026-01-14T12:44:51,S000679,C0167,wishlist_add,P035,,app,
E003764,2026-01-14T11:39:00,S000680,C0271,session_start,,sns,app,
E003765,2026-01-14T11:39:30,S000680,C0271,search,,크롭 니트|9,app,
E003766,2026-01-14T11:39:57,S000680,C0271,view_category,,top,app,
E003767,2026-01-14T11:40:27,S000680,C0271,view_item,P024,,app,
E003768,2026-01-14T11:41:27,S000680,C0271,view_item,P033,,app,
E003769,2026-01-14T11:42:42,S000680,C0271,view_item,P040,,app,
E003770,2026-01-14T11:43:51,S000680,C0271,view_item,P027,,app,
E003771,2026-01-14T11:43:58,S000680,C0271,wishlist_add,P027,,app,
E003772,2026-01-14T11:44:25,S000680,C0271,add_to_cart,P027,,app,
E003773,2026-01-14T11:44:51,S000680,C0271,begin_checkout,P027,,app,
E003774,2026-01-14T11:47:50,S000680,C0271,purchase,P027,63000,app,
E003775,2026-01-14T13:21:00,S000681,,session_start,,direct,desktop,
E003776,2026-01-14T13:21:37,S000681,,search,,린넨 셔츠|18,desktop,
E003777,2026-01-14T13:22:01,S000681,,view_category,,outer,desktop,
E003778,2026-01-14T13:22:34,S000681,,view_item,P012,,desktop,
E003779,2026-01-14T13:23:42,S000681,,view_item,P001,,desktop,
E003780,2026-01-14T13:24:47,S000681,,view_item,P015,,desktop,
E003781,2026-01-15T09:48:00,S000682,,session_start,,organic,mobile,
E003782,2026-01-15T09:48:30,S000682,,search,,하객룩 원피스|15,mobile,
E003783,2026-01-15T09:48:39,S000682,,view_category,,bag,mobile,
E003784,2026-01-15T09:49:09,S000682,,view_item,P075,,mobile,
E003785,2026-01-15T10:59:00,S000683,C0199,session_start,,search_ad,app,
E003786,2026-01-15T10:59:10,S000683,C0199,view_category,,bag,app,
E003787,2026-01-15T10:59:13,S000683,C0199,apply_filter,,category=top,app,
E003788,2026-01-15T11:00:10,S000683,C0199,view_item,P075,,app,
E003789,2026-01-15T11:00:29,S000683,C0199,add_to_cart,P075,,app,
E003790,2026-01-15T11:01:21,S000683,C0199,begin_checkout,P075,,app,
E003791,2026-01-15T11:02:38,S000683,C0199,purchase,P075,81000,app,
E003792,2026-01-15T11:13:00,S000684,C0468,session_start,,organic,desktop,
E003793,2026-01-15T11:13:17,S000684,C0468,view_category,,outer,desktop,
E003794,2026-01-15T11:13:41,S000684,C0468,view_item,P010,,desktop,
E003795,2026-01-15T16:34:00,S000685,,session_start,,organic,mobile,
E003796,2026-01-15T16:34:17,S000685,,view_category,,outer,mobile,
E003797,2026-01-15T16:34:34,S000685,,view_item,P004,,mobile,
E003798,2026-01-15T16:35:41,S000685,,view_item,P005,,mobile,
E003799,2026-01-15T12:25:00,S000686,,session_start,,sns,desktop,
E003800,2026-01-15T12:25:13,S000686,,view_category,,bottom,desktop,
E003801,2026-01-15T12:25:22,S000686,,apply_filter,,size=FREE,desktop,
E003802,2026-01-15T12:26:33,S000686,,view_item,P043,,desktop,
E003803,2026-01-15T12:27:35,S000686,,view_item,P043,,desktop,
E003804,2026-01-15T12:27:49,S000686,,wishlist_add,P043,,desktop,
E003805,2026-01-15T09:17:00,S000687,,session_start,,search_ad,mobile,
E003806,2026-01-15T09:17:11,S000687,,view_category,,top,mobile,
E003807,2026-01-15T09:17:28,S000687,,apply_filter,,sort=price_low,mobile,
E003808,2026-01-15T09:18:22,S000687,,view_item,P028,,mobile,
E003809,2026-01-15T09:18:33,S000687,,wishlist_add,P028,,mobile,
E003810,2026-01-15T13:37:00,S000688,,session_start,,push,desktop,
E003811,2026-01-15T13:37:12,S000688,,view_category,,bottom,desktop,
E003812,2026-01-15T13:38:04,S000688,,view_item,P055,,desktop,
E003813,2026-01-15T13:38:16,S000688,,wishlist_add,P055,,desktop,
E003814,2026-01-15T14:24:00,S000689,,session_start,,organic,desktop,
E003815,2026-01-15T14:24:11,S000689,,search,,하객룩 원피스|15,desktop,
E003816,2026-01-15T14:24:33,S000689,,view_category,,dress,desktop,
E003817,2026-01-15T14:24:44,S000689,,view_item,P071,,desktop,
E003818,2026-01-15T14:25:57,S000689,,view_item,P062,,desktop,
E003819,2026-01-15T14:26:18,S000689,,view_item,P061,,desktop,
E003820,2026-01-15T14:27:20,S000689,,view_item,P064,,desktop,
E003821,2026-01-15T11:22:00,S000690,C0052,session_start,,organic,app,
E003822,2026-01-15T11:22:18,S000690,C0052,view_category,,dress,app,
E003823,2026-01-15T11:23:21,S000690,C0052,view_item,P064,,app,
E003824,2026-01-15T11:24:45,S000690,C0052,view_item,P064,,app,
E003825,2026-01-15T11:25:15,S000690,C0052,add_to_cart,P064,,app,
E003826,2026-01-15T11:25:35,S000690,C0052,begin_checkout,P064,,app,
E003827,2026-01-15T11:27:03,S000690,C0052,purchase,P064,127000,app,
E003828,2026-01-15T09:30:00,S000691,C0155,session_start,,search_ad,app,
E003829,2026-01-15T09:30:16,S000691,C0155,view_category,,dress,app,
E003830,2026-01-15T09:30:26,S000691,C0155,apply_filter,,fit=레귤러핏,app,
E003831,2026-01-15T09:30:55,S000691,C0155,view_item,P061,,app,
E003832,2026-01-15T09:31:59,S000691,C0155,view_item,P069,,app,
E003833,2026-01-15T06:29:00,S000692,C0414,session_start,,organic,app,
E003834,2026-01-15T06:29:32,S000692,C0414,search,,데님 스커트|8,app,
E003835,2026-01-15T06:29:44,S000692,C0414,view_category,,bag,app,
E003836,2026-01-15T06:29:49,S000692,C0414,apply_filter,,fit=레귤러핏,app,
E003837,2026-01-15T06:30:51,S000692,C0414,view_item,P075,,app,
E003838,2026-01-15T06:31:16,S000692,C0414,view_item,P075,,app,
E003839,2026-01-15T07:46:00,S000693,,session_start,,direct,mobile,
E003840,2026-01-15T07:46:19,S000693,,view_category,,dress,mobile,
E003841,2026-01-15T07:46:37,S000693,,apply_filter,,category=bottom,mobile,
E003842,2026-01-15T07:46:53,S000693,,view_item,P071,,mobile,
E003843,2026-01-15T07:48:10,S000693,,view_item,P066,,mobile,
E003844,2026-01-15T07:48:28,S000693,,view_item,P063,,mobile,
E003845,2026-01-15T07:48:54,S000693,,view_item,P068,,mobile,
E003846,2026-01-15T07:50:11,S000693,,view_item,P066,,mobile,
E003847,2026-01-15T07:50:36,S000693,,view_item,P064,,mobile,
E003848,2026-01-15T07:50:51,S000693,,add_to_cart,P064,,mobile,
E003849,2026-01-15T07:51:46,S000693,,begin_checkout,P064,,mobile,
E003850,2026-01-15T10:07:00,S000694,C0406,session_start,,search_ad,app,
E003851,2026-01-15T10:07:28,S000694,C0406,search,,데님 스커트|8,app,
E003852,2026-01-15T10:07:57,S000694,C0406,view_category,,bottom,app,
E003853,2026-01-15T10:08:01,S000694,C0406,apply_filter,,fit=크롭,app,
E003854,2026-01-15T10:09:21,S000694,C0406,view_item,P049,,app,
E003855,2026-01-15T10:10:25,S000694,C0406,view_item,P048,,app,
E003856,2026-01-15T10:11:42,S000694,C0406,view_item,P051,,app,
E003857,2026-01-15T10:12:08,S000694,C0406,view_item,P055,,app,
E003858,2026-01-15T10:12:45,S000694,C0406,add_to_cart,P055,,app,
E003859,2026-01-15T14:03:00,S000695,C0397,session_start,,direct,app,
E003860,2026-01-15T14:03:20,S000695,C0397,view_category,,bag,app,
E003861,2026-01-15T14:03:38,S000695,C0397,apply_filter,,price=100k_200k,app,
E003862,2026-01-15T14:03:54,S000695,C0397,view_item,P075,,app,
E003863,2026-01-15T14:04:48,S000695,C0397,view_item,P073,,app,
E003864,2026-01-15T14:05:29,S000695,C0397,view_item,P075,,app,
E003865,2026-01-15T14:06:03,S000695,C0397,add_to_cart,P075,,app,
E003866,2026-01-15T11:08:00,S000696,C0051,session_start,,direct,mobile,
E003867,2026-01-15T11:08:33,S000696,C0051,search,,블랙 슬랙스|11,mobile,
E003868,2026-01-15T11:08:40,S000696,C0051,view_category,,bottom,mobile,
E003869,2026-01-15T11:08:57,S000696,C0051,apply_filter,,category=top,mobile,
E003870,2026-01-15T11:09:09,S000696,C0051,view_item,P052,,mobile,
E003871,2026-01-15T11:10:11,S000696,C0051,view_item,P052,,mobile,
E003872,2026-01-15T11:10:47,S000696,C0051,view_item,P048,,mobile,
E003873,2026-01-15T11:11:50,S000696,C0051,view_item,P055,,mobile,
E003874,2026-01-15T11:12:41,S000696,C0051,view_item,P055,,mobile,
E003875,2026-01-15T11:13:16,S000696,C0051,view_item,P043,,mobile,
E003876,2026-01-15T11:13:24,S000696,C0051,add_to_cart,P043,,mobile,
E003877,2026-01-15T11:13:45,S000696,C0051,begin_checkout,P043,,mobile,
E003878,2026-01-15T17:43:00,S000697,,session_start,,sns,mobile,
E003879,2026-01-15T17:43:23,S000697,,search,,77사이즈 원피스|0,mobile,
E003880,2026-01-15T17:43:48,S000697,,view_category,,bag,mobile,
E003881,2026-01-15T17:44:03,S000697,,apply_filter,,price=over_200k,mobile,
E003882,2026-01-15T17:44:23,S000697,,view_item,P073,,mobile,
E003883,2026-01-15T17:44:33,S000697,,view_item,P073,,mobile,
E003884,2026-01-15T17:45:29,S000697,,view_item,P080,,mobile,
E003885,2026-01-15T17:45:36,S000697,,wishlist_add,P080,,mobile,
E003886,2026-01-15T17:45:42,S000697,,add_to_cart,P080,,mobile,
E003887,2026-01-15T17:46:35,S000697,,begin_checkout,P080,,mobile,
E003888,2026-01-15T17:49:25,S000697,,purchase,P080,109000,mobile,
E003889,2026-01-15T11:18:00,S000698,C0186,session_start,,search_ad,app,
E003890,2026-01-15T11:18:13,S000698,C0186,search,,바라클라바|0,app,
E003891,2026-01-15T14:42:00,S000699,,session_start,,organic,mobile,
E003892,2026-01-15T14:42:09,S000699,,view_category,,bag,mobile,
E003893,2026-01-15T14:42:21,S000699,,apply_filter,,price=50k_100k,mobile,
E003894,2026-01-15T14:43:21,S000699,,view_item,P073,,mobile,
E003895,2026-01-15T14:43:41,S000699,,view_item,P077,,mobile,
E003896,2026-01-15T14:43:52,S000699,,add_to_cart,P077,,mobile,
E003897,2026-01-15T14:44:10,S000699,,begin_checkout,P077,,mobile,
E003898,2026-01-15T15:04:00,S000700,,session_start,,sns,mobile,
E003899,2026-01-15T15:04:25,S000700,,view_category,,bottom,mobile,
E003900,2026-01-15T15:05:07,S000700,,view_item,P045,,mobile,
E003901,2026-01-15T15:06:16,S000700,,view_item,P049,,mobile,
E003902,2026-01-15T15:06:37,S000700,,view_item,P045,,mobile,
E003903,2026-01-15T15:07:45,S000700,,view_item,P055,,mobile,
E003904,2026-01-15T15:08:02,S000700,,view_item,P043,,mobile,
E003905,2026-01-15T15:09:06,S000700,,view_item,P042,,mobile,
E003906,2026-01-15T15:09:29,S000700,,add_to_cart,P042,,mobile,
E003907,2026-01-15T15:09:52,S000700,,begin_checkout,P042,,mobile,
E003908,2026-01-15T15:11:53,S000700,,purchase,P042,85000,mobile,
E003909,2026-01-15T20:59:00,S000701,C0533,session_start,,search_ad,desktop,
E003910,2026-01-15T20:59:21,S000701,C0533,search,,발레코어|0,desktop,
E003911,2026-01-15T20:30:00,S000702,C0131,session_start,,direct,app,
E003912,2026-01-15T20:30:16,S000702,C0131,view_category,,bottom,app,
E003913,2026-01-15T20:30:29,S000702,C0131,apply_filter,,category=top,app,
E003914,2026-01-15T20:31:11,S000702,C0131,view_item,P045,,app,
E003915,2026-01-15T20:31:16,S000702,C0131,add_to_cart,P045,,app,
E003916,2026-01-15T20:32:10,S000702,C0131,begin_checkout,P045,,app,
E003917,2026-01-15T14:37:00,S000703,C0454,session_start,,direct,mobile,
E003918,2026-01-15T14:37:26,S000703,C0454,view_category,,outer,mobile,
E003919,2026-01-15T14:38:55,S000703,C0454,view_item,P010,,mobile,
E003920,2026-01-15T14:40:10,S000703,C0454,view_item,P017,,mobile,
E003921,2026-01-15T14:41:35,S000703,C0454,view_item,P001,,mobile,
E003922,2026-01-15T14:42:22,S000703,C0454,view_item,P008,,mobile,
E003923,2026-01-15T12:16:00,S000704,,session_start,,organic,desktop,
E003924,2026-01-15T12:16:14,S000704,,search,,크롭 니트|9,desktop,
E003925,2026-01-15T12:16:27,S000704,,view_category,,bottom,desktop,
E003926,2026-01-15T12:17:24,S000704,,view_item,P055,,desktop,
E003927,2026-01-15T12:18:48,S000704,,view_item,P056,,desktop,
E003928,2026-01-15T12:19:04,S000704,,view_item,P055,,desktop,
E003929,2026-01-15T14:12:00,S000705,,session_start,,push,desktop,
E003930,2026-01-15T14:12:19,S000705,,search,,발레코어|0,desktop,
E003931,2026-01-15T09:32:00,S000706,C0109,session_start,,sns,app,
E003932,2026-01-15T09:32:34,S000706,C0109,search,,하객룩 원피스|15,app,
E003933,2026-01-15T09:32:51,S000706,C0109,view_category,,bottom,app,
E003934,2026-01-15T09:33:45,S000706,C0109,view_item,P055,,app,
E003935,2026-01-15T08:03:00,S000707,,session_start,,search_ad,mobile,
E003936,2026-01-15T08:03:32,S000707,,search,,와이드 팬츠|24,mobile,
E003937,2026-01-15T08:03:38,S000707,,view_category,,bag,mobile,
E003938,2026-01-15T08:03:42,S000707,,apply_filter,,category=bottom,mobile,
E003939,2026-01-15T08:04:45,S000707,,view_item,P078,,mobile,
E003940,2026-01-15T08:06:01,S000707,,view_item,P080,,mobile,
E003941,2026-01-15T08:07:14,S000707,,view_item,P080,,mobile,
E003942,2026-01-15T12:27:00,S000708,,session_start,,organic,mobile,
E003943,2026-01-15T12:27:09,S000708,,view_category,,dress,mobile,
E003944,2026-01-15T12:28:20,S000708,,view_item,P070,,mobile,
E003945,2026-01-15T14:24:00,S000709,,session_start,,search_ad,mobile,
E003946,2026-01-15T14:24:13,S000709,,view_category,,top,mobile,
E003947,2026-01-15T14:24:47,S000709,,view_item,P021,,mobile,
E003948,2026-01-15T14:25:10,S000709,,view_item,P040,,mobile,
E003949,2026-01-15T14:26:25,S000709,,view_item,P036,,mobile,
E003950,2026-01-15T14:26:42,S000709,,add_to_cart,P036,,mobile,
E003951,2026-01-15T14:27:24,S000709,,begin_checkout,P036,,mobile,
E003952,2026-01-15T14:30:07,S000709,,purchase,P036,65000,mobile,
E003953,2026-01-15T16:07:00,S000710,C0010,session_start,,sns,mobile,
E003954,2026-01-15T16:07:28,S000710,C0010,view_category,,bottom,mobile,
E003955,2026-01-15T16:07:37,S000710,C0010,apply_filter,,size=S,mobile,
E003956,2026-01-15T16:08:15,S000710,C0010,view_item,P044,,mobile,
E003957,2026-01-15T16:08:29,S000710,C0010,wishlist_add,P044,,mobile,
E003958,2026-01-15T16:08:46,S000710,C0010,add_to_cart,P044,,mobile,
E003959,2026-01-15T16:09:05,S000710,C0010,begin_checkout,P044,,mobile,
E003960,2026-01-15T18:45:00,S000711,,session_start,,direct,desktop,
E003961,2026-01-15T18:45:16,S000711,,view_category,,bag,desktop,
E003962,2026-01-15T18:45:24,S000711,,apply_filter,,price=over_200k,desktop,
E003963,2026-01-15T18:46:16,S000711,,view_item,P073,,desktop,
E003964,2026-01-15T18:46:00,S000712,C0209,session_start,,organic,app,
E003965,2026-01-15T18:46:18,S000712,C0209,view_category,,top,app,
E003966,2026-01-15T18:46:24,S000712,C0209,apply_filter,,category=top,app,
E003967,2026-01-15T18:47:30,S000712,C0209,view_item,P040,,app,
E003968,2026-01-15T18:47:50,S000712,C0209,view_item,P019,,app,
E003969,2026-01-15T17:30:00,S000713,C0138,session_start,,search_ad,mobile,
E003970,2026-01-15T17:30:21,S000713,C0138,view_category,,top,mobile,
E003971,2026-01-15T17:30:28,S000713,C0138,apply_filter,,fit=슬림핏,mobile,
E003972,2026-01-15T17:31:35,S000713,C0138,view_item,P027,,mobile,
E003973,2026-01-15T17:32:10,S000713,C0138,view_item,P023,,mobile,
E003974,2026-01-15T17:33:25,S000713,C0138,view_item,P038,,mobile,
E003975,2026-01-15T17:34:31,S000713,C0138,view_item,P040,,mobile,
E003976,2026-01-15T17:34:51,S000713,C0138,view_item,P040,,mobile,
E003977,2026-01-15T17:35:59,S000713,C0138,view_item,P025,,mobile,
E003978,2026-01-15T17:36:15,S000713,C0138,add_to_cart,P025,,mobile,
E003979,2026-01-15T17:36:32,S000713,C0138,begin_checkout,P025,,mobile,
E003980,2026-01-15T17:37:45,S000713,C0138,purchase,P025,54000,mobile,
E003981,2026-01-15T13:37:00,S000714,,session_start,,search_ad,mobile,
E003982,2026-01-15T13:37:17,S000714,,view_category,,dress,mobile,
E003983,2026-01-15T13:38:43,S000714,,view_item,P063,,mobile,
E003984,2026-01-15T13:39:32,S000714,,view_item,P072,,mobile,
E003985,2026-01-15T13:40:01,S000714,,view_item,P069,,mobile,
E003986,2026-01-15T13:41:13,S000714,,view_item,P064,,mobile,
E003987,2026-01-15T23:03:00,S000715,,session_start,,direct,mobile,
E003988,2026-01-15T23:03:05,S000715,,view_category,,bottom,mobile,
E003989,2026-01-15T23:03:12,S000715,,apply_filter,,price=50k_100k,mobile,
E003990,2026-01-15T23:03:35,S000715,,view_item,P042,,mobile,
E003991,2026-01-15T23:03:46,S000715,,wishlist_add,P042,,mobile,
E003992,2026-01-15T09:53:00,S000716,C0600,session_start,,search_ad,app,
E003993,2026-01-15T09:53:35,S000716,C0600,search,,데님 스커트|8,app,
E003994,2026-01-15T09:53:54,S000716,C0600,view_category,,dress,app,
E003995,2026-01-15T09:54:57,S000716,C0600,view_item,P069,,app,
E003996,2026-01-15T09:55:14,S000716,C0600,add_to_cart,P069,,app,
E003997,2026-01-15T09:55:34,S000716,C0600,begin_checkout,P069,,app,
E003998,2026-01-15T11:25:00,S000717,C0182,session_start,,direct,app,
E003999,2026-01-15T11:25:23,S000717,C0182,view_category,,bottom,app,
E004000,2026-01-15T11:25:31,S000717,C0182,apply_filter,,size=L,app,
E004001,2026-01-15T11:25:49,S000717,C0182,view_item,P049,,app,
E004002,2026-01-15T11:26:35,S000717,C0182,view_item,P042,,app,
E004003,2026-01-15T11:27:55,S000717,C0182,view_item,P043,,app,
E004004,2026-01-15T11:28:06,S000717,C0182,view_item,P042,,app,
E004005,2026-01-15T11:29:09,S000717,C0182,view_item,P048,,app,
E004006,2026-01-15T11:29:36,S000717,C0182,view_item,P049,,app,
E004007,2026-01-15T16:21:00,S000718,C0052,session_start,,organic,app,
E004008,2026-01-15T16:21:24,S000718,C0052,search,,하객룩 원피스|15,app,
E004009,2026-01-15T16:21:30,S000718,C0052,view_category,,dress,app,
E004010,2026-01-15T16:21:41,S000718,C0052,view_item,P070,,app,
E004011,2026-01-15T16:22:29,S000718,C0052,view_item,P064,,app,
E004012,2026-01-15T16:23:25,S000718,C0052,view_item,P064,,app,
E004013,2026-01-15T16:24:20,S000718,C0052,view_item,P063,,app,
E004014,2026-01-15T12:56:00,S000719,,session_start,,search_ad,mobile,
E004015,2026-01-15T12:56:25,S000719,,view_category,,bottom,mobile,
E004016,2026-01-15T12:56:40,S000719,,view_item,P043,,mobile,
E004017,2026-01-15T12:57:27,S000719,,view_item,P045,,mobile,
E004018,2026-01-15T12:58:19,S000719,,view_item,P056,,mobile,
E004019,2026-01-16T14:35:00,S000720,,session_start,,search_ad,mobile,
E004020,2026-01-16T14:35:36,S000720,,search,,토트백|6,mobile,
E004021,2026-01-16T14:35:50,S000720,,view_category,,bag,mobile,
E004022,2026-01-16T14:36:06,S000720,,view_item,P074,,mobile,
E004023,2026-01-16T14:36:21,S000720,,view_item,P073,,mobile,
E004024,2026-01-16T14:37:16,S000720,,view_item,P076,,mobile,
E004025,2026-01-16T14:38:24,S000720,,view_item,P080,,mobile,
E004026,2026-01-16T14:38:51,S000720,,view_item,P076,,mobile,
E004027,2026-01-16T14:39:19,S000720,,view_item,P080,,mobile,
E004028,2026-01-16T11:44:00,S000721,C0566,session_start,,organic,app,
E004029,2026-01-16T11:44:31,S000721,C0566,search,,오버핏 코트|12,app,
E004030,2026-01-16T11:44:42,S000721,C0566,view_category,,top,app,
E004031,2026-01-16T11:44:52,S000721,C0566,apply_filter,,category=bag,app,
E004032,2026-01-16T11:45:57,S000721,C0566,view_item,P030,,app,
E004033,2026-01-16T11:46:53,S000721,C0566,view_item,P027,,app,
E004034,2026-01-16T11:48:12,S000721,C0566,view_item,P036,,app,
E004035,2026-01-16T11:48:29,S000721,C0566,add_to_cart,P036,,app,
E004036,2026-01-16T11:13:00,S000722,,session_start,,search_ad,mobile,
E004037,2026-01-16T11:13:34,S000722,,search,,가디건|20,mobile,
E004038,2026-01-16T11:13:47,S000722,,view_category,,top,mobile,
E004039,2026-01-16T11:14:05,S000722,,apply_filter,,sort=newest,mobile,
E004040,2026-01-16T11:14:45,S000722,,view_item,P032,,mobile,
E004041,2026-01-16T11:15:04,S000722,,add_to_cart,P032,,mobile,
E004042,2026-01-16T11:15:33,S000722,,begin_checkout,P032,,mobile,
E004043,2026-01-16T17:41:00,S000723,C0025,session_start,,direct,mobile,
E004044,2026-01-16T17:41:26,S000723,C0025,view_category,,bag,mobile,
E004045,2026-01-16T17:41:42,S000723,C0025,apply_filter,,size=M,mobile,
E004046,2026-01-16T17:43:06,S000723,C0025,view_item,P080,,mobile,
E004047,2026-01-16T17:44:33,S000723,C0025,view_item,P076,,mobile,
E004048,2026-01-16T15:13:00,S000724,,session_start,,search_ad,mobile,
E004049,2026-01-16T15:13:13,S000724,,search,,가디건|20,mobile,
E004050,2026-01-16T15:13:20,S000724,,view_category,,dress,mobile,
E004051,2026-01-16T15:13:36,S000724,,apply_filter,,price=50k_100k,mobile,
E004052,2026-01-16T15:14:37,S000724,,view_item,P070,,mobile,
E004053,2026-01-16T15:15:50,S000724,,view_item,P061,,mobile,
E004054,2026-01-16T16:59:00,S000725,,session_start,,sns,desktop,
E004055,2026-01-16T16:59:21,S000725,,view_category,,dress,desktop,
E004056,2026-01-16T16:59:53,S000725,,view_item,P063,,desktop,
E004057,2026-01-16T17:00:54,S000725,,view_item,P063,,desktop,
E004058,2026-01-16T17:01:48,S000725,,view_item,P066,,desktop,
E004059,2026-01-16T17:01:54,S000725,,wishlist_add,P066,,desktop,
E004060,2026-01-16T13:27:00,S000726,C0350,session_start,,direct,app,
