session_id,page,element,x,y,device
S001669,product_detail,wishlist,1147,950,mobile
S001670,product_detail,main_image,535,600,mobile
S001670,product_detail,size_chart,860,692,mobile
S001671,product_detail,size_chart,956,664,mobile
S001671,product_detail,reviews_tab,1049,1258,mobile
S001671,product_detail,thumbnails,154,729,mobile
S001673,product_detail,size_chart,851,699,mobile
S001675,product_detail,add_to_cart,980,918,app
S001675,product_detail,reviews_tab,528,1260,app
S001675,product_detail,main_image,418,316,app
S001676,product_detail,reviews_tab,767,1214,mobile
S001676,product_detail,main_image,488,428,mobile
S001677,product_detail,thumbnails,198,678,desktop
S001677,product_detail,main_image,620,369,desktop
S001678,product_detail,main_image,409,474,app
S001678,product_detail,size_chart,965,707,app
S001679,product_detail,main_image,430,607,mobile
S001679,product_detail,main_image,287,619,mobile
S001681,product_detail,wishlist,1135,916,desktop
S001681,product_detail,add_to_cart,1092,960,desktop
S001681,product_detail,main_image,635,329,desktop
S001682,product_detail,thumbnails,167,773,mobile
S001682,product_detail,add_to_cart,957,913,mobile
S001682,product_detail,detail_text,526,1733,mobile
S001682,product_detail,main_image,363,486,mobile
S001682,product_detail,reviews_tab,567,1286,mobile
S001683,product_detail,main_image,419,463,mobile
S001683,product_detail,main_image,307,518,mobile
S001683,product_detail,main_image,449,341,mobile
S001683,product_detail,detail_text,498,1804,mobile
S001683,product_detail,size_chart,941,690,mobile
S001683,product_detail,wishlist,1153,877,mobile
S001683,product_detail,main_image,191,642,mobile
S001684,product_detail,detail_text,662,1730,mobile
S001684,product_detail,main_image,506,502,mobile
S001684,product_detail,size_chart,782,723,mobile
S001684,product_detail,size_chart,907,679,mobile
S001686,product_detail,coupon_banner,352,240,app
S001686,product_detail,detail_text,503,1954,app
S001686,product_detail,size_chart,913,683,app
S001687,product_detail,add_to_cart,992,884,mobile
S001688,product_detail,coupon_banner,400,178,mobile
S001688,product_detail,add_to_cart,998,954,mobile
S001688,product_detail,add_to_cart,1027,966,mobile
S001688,product_detail,size_chart,752,721,mobile
S001688,product_detail,main_image,592,988,mobile
S001689,product_detail,reviews_tab,825,1257,mobile
S001689,product_detail,wishlist,1144,925,mobile
S001689,product_detail,add_to_cart,977,883,mobile
S001690,product_detail,size_chart,940,694,mobile
S001692,product_detail,size_chart,901,698,mobile
S001692,product_detail,add_to_cart,889,930,mobile
S001692,product_detail,reviews_tab,454,1289,mobile
S001692,product_detail,thumbnails,164,896,mobile
S001692,product_detail,detail_text,605,2363,mobile
S001693,product_detail,main_image,180,428,mobile
S001693,product_detail,reviews_tab,646,1253,mobile
S001693,product_detail,reviews_tab,721,1250,mobile
S001693,product_detail,reviews_tab,515,1278,mobile
S001694,product_detail,reviews_tab,725,1231,desktop
S001694,product_detail,wishlist,1146,971,desktop
S001694,product_detail,main_image,229,522,desktop
S001694,product_detail,size_chart,891,660,desktop
S001694,product_detail,main_image,322,482,desktop
S001695,product_detail,coupon_banner,533,120,mobile
S001696,product_detail,main_image,434,538,desktop
S001696,product_detail,detail_text,455,2097,desktop
S001697,product_detail,add_to_cart,929,904,app
S001697,product_detail,size_chart,931,715,app
S001697,product_detail,size_chart,804,704,app
S001697,product_detail,main_image,522,371,app
S001697,product_detail,reviews_tab,240,1282,app
S001697,product_detail,detail_text,912,2174,app
S001697,product_detail,add_to_cart,977,941,app
S001698,product_detail,detail_text,930,1814,app
S001698,product_detail,size_chart,909,664,app
S001699,product_detail,add_to_cart,873,922,mobile
S001700,product_detail,reviews_tab,403,1235,app
S001700,product_detail,add_to_cart,916,936,app
S001701,product_detail,main_image,250,594,app
S001702,product_detail,reviews_tab,426,1264,app
S001702,product_detail,reviews_tab,509,1251,app
S001702,product_detail,thumbnails,150,852,app
S001703,product_detail,reviews_tab,860,1262,mobile
S001703,product_detail,add_to_cart,680,916,mobile
S001703,product_detail,add_to_cart,1157,918,mobile
S001703,product_detail,main_image,457,517,mobile
S001703,product_detail,detail_text,201,2378,mobile
S001703,product_detail,size_chart,734,718,mobile
S001704,product_detail,coupon_banner,937,195,desktop
S001704,product_detail,reviews_tab,528,1278,desktop
S001704,product_detail,main_image,326,795,desktop
S001704,product_detail,reviews_tab,373,1250,desktop
S001704,product_detail,size_chart,813,655,desktop
S001705,product_detail,add_to_cart,931,916,desktop
S001705,product_detail,size_chart,903,705,desktop
S001705,product_detail,main_image,454,604,desktop
S001706,product_detail,add_to_cart,1124,922,app
S001707,product_detail,add_to_cart,1102,966,mobile
S001707,product_detail,reviews_tab,746,1210,mobile
S001707,product_detail,add_to_cart,1015,911,mobile
S001708,product_detail,main_image,367,338,mobile
S001708,product_detail,add_to_cart,1151,922,mobile
S001709,product_detail,reviews_tab,929,1245,app
S001710,product_detail,main_image,592,318,app
S001710,product_detail,reviews_tab,640,1218,app
S001711,product_detail,size_chart,899,724,app
S001711,product_detail,thumbnails,229,806,app
S001711,product_detail,coupon_banner,12,225,app
S001711,product_detail,reviews_tab,388,1256,app
S001711,product_detail,reviews_tab,561,1283,app
S001712,product_detail,add_to_cart,779,973,mobile
S001713,product_detail,wishlist,1145,890,mobile
S001713,product_detail,main_image,564,708,mobile
S001713,product_detail,main_image,276,568,mobile
S001713,product_detail,main_image,612,464,mobile
S001713,product_detail,wishlist,1186,913,mobile
S001713,product_detail,reviews_tab,757,1276,mobile
S001715,product_detail,reviews_tab,920,1284,app
S001715,product_detail,detail_text,671,2065,app
S001716,product_detail,add_to_cart,1071,918,app
S001716,product_detail,add_to_cart,1040,952,app
S001716,product_detail,add_to_cart,1101,950,app
S001716,product_detail,main_image,479,543,app
S001717,product_detail,main_image,615,481,app
S001719,product_detail,reviews_tab,554,1268,mobile
S001719,product_detail,wishlist,1146,930,mobile
S001719,product_detail,main_image,550,399,mobile
S001719,product_detail,main_image,378,674,mobile
S001720,product_detail,coupon_banner,0,257,mobile
S001720,product_detail,size_chart,957,699,mobile
S001720,product_detail,reviews_tab,799,1256,mobile
S001721,product_detail,size_chart,959,701,desktop
S001722,product_detail,reviews_tab,438,1231,mobile
S001723,product_detail,reviews_tab,728,1248,app
S001723,product_detail,reviews_tab,672,1260,app
S001724,product_detail,size_chart,923,708,mobile
S001724,product_detail,main_image,406,592,mobile
S001724,product_detail,size_chart,869,687,mobile
S001724,product_detail,coupon_banner,741,183,mobile
S001725,product_detail,thumbnails,116,682,mobile
S001725,product_detail,detail_text,182,2029,mobile
S001725,product_detail,wishlist,1158,924,mobile
S001725,product_detail,add_to_cart,910,905,mobile
S001726,product_detail,reviews_tab,676,1243,mobile
S001726,product_detail,main_image,356,399,mobile
S001729,product_detail,coupon_banner,600,187,mobile
S001729,product_detail,reviews_tab,715,1232,mobile
S001730,product_detail,main_image,499,387,mobile
S001731,product_detail,detail_text,818,2302,mobile
S001731,product_detail,add_to_cart,1050,949,mobile
S001732,product_detail,wishlist,1075,925,mobile
S001732,product_detail,main_image,430,512,mobile
S001732,product_detail,reviews_tab,441,1239,mobile
S001732,product_detail,size_chart,1014,723,mobile
S001733,product_detail,detail_text,858,2202,desktop
S001733,product_detail,add_to_cart,1147,886,desktop
S001733,product_detail,main_image,540,739,desktop
S001733,product_detail,coupon_banner,530,159,desktop
S001733,product_detail,main_image,305,609,desktop
S001733,product_detail,wishlist,1136,887,desktop
S001733,product_detail,main_image,457,604,desktop
S001733,product_detail,thumbnails,184,673,desktop
S001734,product_detail,main_image,552,487,mobile
S001734,product_detail,add_to_cart,1152,909,mobile
S001735,product_detail,reviews_tab,819,1217,app
S001736,product_detail,main_image,364,414,app
S001736,product_detail,main_image,399,698,app
S001736,product_detail,reviews_tab,580,1238,app
S001737,product_detail,main_image,357,443,app
S001737,product_detail,thumbnails,173,872,app
S001738,product_detail,reviews_tab,720,1233,desktop
S001738,product_detail,main_image,395,464,desktop
S001738,product_detail,detail_text,710,1648,desktop
S001738,product_detail,main_image,459,448,desktop
S001738,product_detail,coupon_banner,429,180,desktop
S001738,product_detail,main_image,428,480,desktop
S001738,product_detail,add_to_cart,962,883,desktop
S001738,product_detail,size_chart,937,696,desktop
S001740,product_detail,coupon_banner,737,170,desktop
S001740,product_detail,reviews_tab,668,1280,desktop
S001740,product_detail,reviews_tab,876,1205,desktop
S001741,product_detail,size_chart,882,703,mobile
S001741,product_detail,add_to_cart,936,910,mobile
S001742,product_detail,reviews_tab,621,1246,mobile
S001742,product_detail,add_to_cart,1153,966,mobile
S001743,product_detail,size_chart,945,672,mobile
S001743,product_detail,size_chart,905,684,mobile
S001744,product_detail,main_image,630,590,app
S001744,product_detail,main_image,332,615,app
S001744,product_detail,main_image,347,584,app
S001744,product_detail,add_to_cart,1021,911,app
S001744,product_detail,size_chart,850,694,app
S001745,product_detail,main_image,469,641,app
S001747,product_detail,size_chart,982,705,app
S001747,product_detail,add_to_cart,911,898,app
S001748,product_detail,main_image,530,932,desktop
S001748,product_detail,size_chart,918,701,desktop
S001748,product_detail,add_to_cart,893,916,desktop
S001748,product_detail,detail_text,870,1599,desktop
S001750,product_detail,thumbnails,207,957,mobile
S001750,product_detail,add_to_cart,975,931,mobile
S001750,product_detail,main_image,134,431,mobile
S001751,product_detail,main_image,469,419,app
S001751,product_detail,main_image,277,488,app
S001752,product_detail,main_image,723,314,app
S001753,product_detail,thumbnails,151,787,mobile
S001753,product_detail,coupon_banner,663,196,mobile
S001754,product_detail,main_image,375,296,desktop
S001754,product_detail,thumbnails,133,510,desktop
S001754,product_detail,reviews_tab,681,1286,desktop
S001754,product_detail,add_to_cart,1071,931,desktop
S001754,product_detail,size_chart,1003,700,desktop
S001754,product_detail,main_image,70,600,desktop
S001754,product_detail,main_image,412,312,desktop
S001755,product_detail,add_to_cart,1037,912,app
S001755,product_detail,add_to_cart,863,928,app
S001756,product_detail,add_to_cart,910,951,mobile
S001756,product_detail,thumbnails,133,824,mobile
S001756,product_detail,thumbnails,189,703,mobile
S001756,product_detail,reviews_tab,761,1244,mobile
S001756,product_detail,wishlist,1152,902,mobile
S001756,product_detail,coupon_banner,284,242,mobile
S001757,product_detail,add_to_cart,968,932,desktop
S001758,product_detail,main_image,439,528,mobile
S001758,product_detail,thumbnails,85,693,mobile
S001759,product_detail,main_image,494,767,desktop
S001759,product_detail,main_image,452,585,desktop
S001759,product_detail,reviews_tab,758,1218,desktop
S001759,product_detail,add_to_cart,994,960,desktop
S001759,product_detail,size_chart,974,712,desktop
S001759,product_detail,add_to_cart,965,922,desktop
S001759,product_detail,wishlist,1113,920,desktop
S001760,product_detail,main_image,363,457,desktop
S001760,product_detail,wishlist,1156,927,desktop
S001760,product_detail,main_image,467,455,desktop
S001761,product_detail,add_to_cart,853,906,mobile
S001762,product_detail,main_image,386,753,app
S001762,product_detail,main_image,506,590,app
S001762,product_detail,main_image,566,455,app
S001762,product_detail,detail_text,681,1532,app
S001763,product_detail,main_image,605,760,app
S001765,product_detail,wishlist,1152,909,mobile
S001765,product_detail,main_image,374,639,mobile
S001765,product_detail,size_chart,919,705,mobile
S001766,product_detail,add_to_cart,971,921,app
S001768,product_detail,main_image,323,496,mobile
S001768,product_detail,reviews_tab,713,1285,mobile
S001768,product_detail,main_image,236,822,mobile
S001769,product_detail,wishlist,1100,925,mobile
S001769,product_detail,add_to_cart,923,875,mobile
S001769,product_detail,main_image,706,298,mobile
S001769,product_detail,add_to_cart,1074,925,mobile
S001769,product_detail,add_to_cart,986,916,mobile
S001769,product_detail,main_image,237,168,mobile
S001770,product_detail,size_chart,822,699,mobile
S001770,product_detail,thumbnails,150,510,mobile
S001770,product_detail,size_chart,825,729,mobile
S001770,product_detail,main_image,576,612,mobile
S001771,product_detail,main_image,254,648,mobile
S001771,product_detail,main_image,318,643,mobile
S001771,product_detail,main_image,550,594,mobile
S001771,product_detail,main_image,477,765,mobile
S001773,product_detail,main_image,502,692,app
S001773,product_detail,add_to_cart,1002,954,app
S001774,product_detail,detail_text,942,1895,mobile
S001774,product_detail,main_image,365,467,mobile
S001774,product_detail,detail_text,284,1923,mobile
S001774,product_detail,main_image,317,416,mobile
S001774,product_detail,add_to_cart,847,886,mobile
S001775,product_detail,main_image,604,456,desktop
S001775,product_detail,reviews_tab,421,1234,desktop
S001775,product_detail,main_image,395,679,desktop
S001777,product_detail,coupon_banner,911,176,mobile
S001777,product_detail,reviews_tab,1007,1215,mobile
S001777,product_detail,wishlist,1156,942,mobile
S001778,product_detail,detail_text,313,1570,app
S001778,product_detail,main_image,450,140,app
S001779,product_detail,reviews_tab,876,1253,mobile
S001779,product_detail,reviews_tab,516,1229,mobile
S001780,product_detail,add_to_cart,982,933,mobile
S001782,product_detail,main_image,335,462,mobile
S001782,product_detail,main_image,285,383,mobile
S001783,product_detail,size_chart,915,697,desktop
S001784,product_detail,size_chart,891,677,mobile
S001785,product_detail,add_to_cart,877,921,mobile
S001785,product_detail,main_image,387,760,mobile
S001785,product_detail,thumbnails,175,776,mobile
S001785,product_detail,main_image,571,746,mobile
S001785,product_detail,wishlist,1126,949,mobile
S001786,product_detail,size_chart,865,687,mobile
S001786,product_detail,size_chart,911,675,mobile
