review_id,product_id,customer_id,created_at,rating,size_purchased,height_cm,weight_kg,fit,text,aspect_labels
R01099,P028,C0123,2026-01-14,5,M,171,61,true_to_size,포장이 꼼꼼했어요. 사이즈가 딱 맞아요.,delivery:pos;size:pos
R01100,P019,C0209,2026-02-23,4,M,161,53,large,소재가 부드럽고 촉감이 좋아요. 한 치수 크게 사야 해요.,material:pos;size:neg
R01101,P055,C0455,2026-04-01,4,M,179,71,small,포장이 꼼꼼했어요. 기장이 너무 길어요.,delivery:pos;size:neg
R01102,P038,C0209,2026-02-15,5,S,166,51,true_to_size,가격 대비 만족해요. 핏이 예쁘게 떨어져요.,price:pos;size:pos
R01103,P001,C0126,2026-02-16,4,XL,165,54,large,소재가 얇고 비쳐요. 세일가에 잘 샀어요.,material:neg;price:pos
R01104,P011,C0321,2026-07-04,2,L,166,64,large,박스가 찌그러져 왔어요. 한 치수 크게 사야 해요.,delivery:neg;size:neg
R01105,P040,C0573,2026-07-05,5,L,159,48,large,색상이 화면과 똑같아요.,color:pos
R01106,P064,C0451,2026-02-07,3,L,178,76,true_to_size,배송이 일주일 넘게 걸렸어요.,delivery:neg
R01107,P017,C0577,2026-03-22,3,S,170,65,small,색상이 사진보다 어두워요.,color:neg
R01108,P043,C0355,2026-05-05,5,L,164,60,large,가격 대비 만족해요. 포장이 꼼꼼했어요.,price:pos;delivery:pos
R01109,P017,C0190,2026-04-10,3,M,165,55,true_to_size,이 가격이면 다른 데가 나아요.,price:neg
R01110,P040,C0018,2026-07-03,2,M,157,52,large,한 치수 크게 사야 해요.,size:neg
R01111,P075,C0124,2026-06-29,5,FREE,176,65,small,가격 대비 만족해요.,price:pos
R01112,P026,C0429,2026-05-04,4,L,167,50,large,기장이 너무 길어요. 세일가에 잘 샀어요.,size:neg;price:pos
R01113,P040,C0283,2026-02-09,4,M,172,57,true_to_size,색감이 고급스러워요. 박스가 찌그러져 왔어요.,color:pos;delivery:neg
R01114,P059,C0453,2026-07-02,5,L,181,71,true_to_size,정사이즈라 고민 없이 골랐어요.,size:pos
R01115,P009,C0005,2026-05-30,3,M,182,52,true_to_size,이 가격이면 다른 데가 나아요.,price:neg
R01116,P058,C0450,2026-05-07,4,S,169,65,small,색감이 고급스러워요.,color:pos
R01117,P042,C0136,2026-04-10,5,M,178,63,small,배송이 빨라요.,delivery:pos
R01118,P016,C0156,2026-03-23,2,S,164,56,small,배송이 일주일 넘게 걸렸어요.,delivery:neg
R01119,P015,C0562,2026-01-14,2,S,173,76,small,소재가 얇고 비쳐요. 한 치수 크게 사야 해요.,material:neg;size:neg
R01120,P073,C0355,2026-06-13,5,FREE,158,55,large,배송이 빨라요.,delivery:pos
R01121,P046,C0220,2026-06-23,4,M,165,62,true_to_size,화면과 색이 달라요. 정사이즈라 고민 없이 골랐어요. 세일가에 잘 샀어요.,color:neg;size:pos;price:pos
R01122,P052,C0393,2026-03-20,3,L,167,65,large,사이즈가 생각보다 작아요. 가격 대비 만족해요.,size:neg;price:pos
R01123,P064,C0113,2026-05-23,2,L,168,50,large,화면과 색이 달라요.,color:neg
R01124,P051,C0408,2026-02-20,2,L,164,65,large,한 치수 크게 사야 해요.,size:neg
R01125,P017,C0579,2026-02-08,4,S,161,64,true_to_size,색상이 화면과 똑같아요. 원단이 뻣뻣해요.,color:pos;material:neg
R01126,P045,C0353,2026-01-28,2,XL,165,40,large,색상이 화면과 똑같아요. 보풀이 금방 생겨요. 한 치수 크게 사야 해요.,color:pos;material:neg;size:neg
R01127,P049,C0110,2026-06-30,4,S,163,43,large,두께감이 적당해요. 가격 대비 만족해요. 화면과 색이 달라요.,material:pos;price:pos;color:neg
R01128,P029,C0392,2026-03-29,2,L,166,44,large,원단이 뻣뻣해요.,material:neg
R01129,P040,C0469,2026-01-27,5,M,160,48,true_to_size,원단이 고급스러워요.,material:pos
R01130,P020,C0044,2026-04-18,5,M,165,52,large,포장이 꼼꼼했어요.,delivery:pos
R01131,P052,C0411,2026-02-06,4,M,165,55,large,세일가에 잘 샀어요. 한 치수 크게 사야 해요. 포장이 꼼꼼했어요.,price:pos;size:neg;delivery:pos
R01132,P051,C0057,2026-05-02,5,S,166,60,true_to_size,세일가에 잘 샀어요. 색상이 화면과 똑같아요.,price:pos;color:pos
R01133,P040,C0209,2026-07-03,5,S,167,55,true_to_size,정사이즈라 고민 없이 골랐어요.,size:pos
R01134,P069,C0596,2026-05-24,3,L,182,68,small,배송이 빨라요. 한 치수 크게 사야 해요.,delivery:pos;size:neg
R01135,P055,C0477,2026-07-10,5,S,160,52,true_to_size,세일가에 잘 샀어요. 정사이즈라 고민 없이 골랐어요.,price:pos;size:pos
R01136,P012,C0220,2026-04-10,2,L,166,66,true_to_size,색상이 사진보다 어두워요.,color:neg
R01137,P049,C0277,2026-06-28,2,M,166,69,true_to_size,소재가 얇고 비쳐요. 색상이 사진보다 어두워요.,material:neg;color:neg
R01138,P009,C0502,2026-06-29,3,L,156,40,large,보풀이 금방 생겨요. 포장이 꼼꼼했어요. 색상이 사진보다 어두워요.,material:neg;delivery:pos;color:neg
R01139,P006,C0051,2026-07-06,5,M,172,67,small,가격 대비 만족해요.,price:pos
R01140,P010,C0001,2026-03-10,5,M,170,60,true_to_size,색상이 화면과 똑같아요. 핏이 예쁘게 떨어져요.,color:pos;size:pos
R01141,P040,C0227,2026-03-02,3,L,173,62,true_to_size,이 가격이면 다른 데가 나아요. 보풀이 금방 생겨요.,price:neg;material:neg
R01142,P001,C0155,2026-03-17,3,L,171,52,large,포장이 꼼꼼했어요. 사이즈가 생각보다 작아요.,delivery:pos;size:neg
R01143,P062,C0583,2026-03-16,3,M,161,43,large,원단이 뻣뻣해요. 색감이 고급스러워요.,material:neg;color:pos
R01144,P017,C0403,2026-04-04,5,L,164,59,large,색감이 고급스러워요.,color:pos
R01145,P040,C0346,2026-06-20,2,S,162,73,small,한 치수 크게 사야 해요.,size:neg
R01146,P037,C0100,2026-03-02,5,L,159,57,large,두께감이 적당해요. 포장이 꼼꼼했어요.,material:pos;delivery:pos
R01147,P052,C0240,2026-01-29,4,S,166,55,small,세일가에 잘 샀어요. 포장이 꼼꼼했어요. 사이즈가 생각보다 작아요.,price:pos;delivery:pos;size:neg
R01148,P027,C0367,2026-04-16,2,S,158,45,large,이 가격이면 다른 데가 나아요. 기장이 너무 길어요.,price:neg;size:neg
R01149,P040,C0123,2026-06-06,5,S,186,64,small,포장이 꼼꼼했어요. 세일가에 잘 샀어요.,delivery:pos;price:pos
R01150,P043,C0325,2026-03-16,4,XL,166,55,large,포장이 꼼꼼했어요. 사이즈가 생각보다 작아요.,delivery:pos;size:neg
R01151,P055,C0570,2026-05-13,5,M,167,54,true_to_size,원단이 고급스러워요. 가격 대비 만족해요. 포장이 꼼꼼했어요.,material:pos;price:pos;delivery:pos
R01152,P055,C0279,2026-03-14,2,L,160,56,large,한 치수 크게 사야 해요. 배송이 일주일 넘게 걸렸어요.,size:neg;delivery:neg
R01153,P065,C0313,2026-06-22,5,L,163,72,large,색상이 화면과 똑같아요.,color:pos
R01154,P043,C0450,2026-07-11,1,L,177,75,true_to_size,박스가 찌그러져 왔어요.,delivery:neg
R01155,P045,C0089,2026-03-06,5,L,156,61,large,포장이 꼼꼼했어요.,delivery:pos
R01156,P034,C0406,2026-04-05,4,S,170,64,small,소재가 부드럽고 촉감이 좋아요. 한 치수 크게 사야 해요. 포장이 꼼꼼했어요.,material:pos;size:neg;delivery:pos
R01157,P055,C0130,2026-07-07,5,S,174,67,small,색감이 고급스러워요.,color:pos
R01158,P008,C0489,2026-06-19,2,M,159,49,large,사이즈가 생각보다 작아요. 색상이 사진보다 어두워요.,size:neg;color:neg
R01159,P055,C0136,2026-03-02,3,XL,163,63,large,색상이 사진보다 어두워요.,color:neg
R01160,P055,C0403,2026-06-29,5,M,164,51,large,두께감이 적당해요.,material:pos
R01161,P073,C0233,2026-05-15,5,FREE,151,40,large,배송이 빨라요. 세일가에 잘 샀어요.,delivery:pos;price:pos
R01162,P008,C0160,2026-01-14,4,M,179,53,true_to_size,정사이즈라 고민 없이 골랐어요. 세일가에 잘 샀어요.,size:pos;price:pos
R01163,P059,C0077,2026-04-09,3,M,164,63,true_to_size,가격 대비 만족해요. 보풀이 금방 생겨요.,price:pos;material:neg
R01164,P007,C0164,2026-04-16,2,M,168,52,true_to_size,사이즈가 딱 맞아요. 원단이 뻣뻣해요.,size:pos;material:neg
R01165,P011,C0312,2026-03-13,2,M,174,76,small,기장이 너무 길어요.,size:neg
R01166,P043,C0589,2026-01-07,5,XL,166,48,large,색상이 화면과 똑같아요. 원단이 고급스러워요.,color:pos;material:pos
R01167,P053,C0274,2026-06-02,5,L,182,68,true_to_size,배송이 빨라요.,delivery:pos
R01168,P056,C0033,2026-06-11,5,M,168,79,true_to_size,가격 대비 만족해요.,price:pos
R01169,P040,C0496,2026-07-04,2,S,156,49,small,가격에 비해 아쉬워요.,price:neg
R01170,P052,C0592,2026-02-18,3,S,157,59,true_to_size,배송이 빨라요. 원단이 뻣뻣해요.,delivery:pos;material:neg
R01171,P039,C0164,2026-05-16,5,M,166,44,true_to_size,핏이 예쁘게 떨어져요. 색감이 고급스러워요.,size:pos;color:pos
R01172,P064,C0140,2026-03-30,5,M,163,49,large,가격 대비 만족해요. 색상이 화면과 똑같아요.,price:pos;color:pos
R01173,P040,C0096,2026-01-23,5,M,179,72,small,색상이 화면과 똑같아요.,color:pos
R01174,P026,C0044,2026-06-17,5,XL,164,60,large,색감이 고급스러워요.,color:pos
R01175,P016,C0459,2026-01-26,3,XL,163,49,large,한 치수 크게 사야 해요. 포장이 꼼꼼했어요.,size:neg;delivery:pos
R01176,P027,C0164,2026-06-16,2,M,162,52,true_to_size,이 가격이면 다른 데가 나아요. 두께감이 적당해요. 색상이 사진보다 어두워요.,price:neg;material:pos;color:neg
R01177,P073,C0099,2026-01-13,3,FREE,160,58,large,한 치수 크게 사야 해요. 색감이 고급스러워요.,size:neg;color:pos
R01178,P016,C0589,2026-03-01,3,M,163,56,true_to_size,소재가 부드럽고 촉감이 좋아요. 이 가격이면 다른 데가 나아요. 화면과 색이 달라요.,material:pos;price:neg;color:neg
R01179,P012,C0582,2026-03-24,4,S,166,54,small,사이즈가 생각보다 작아요. 두께감이 적당해요.,size:neg;material:pos
R01180,P008,C0244,2026-05-01,5,L,164,54,large,가격 대비 만족해요. 색감이 고급스러워요.,price:pos;color:pos
R01181,P030,C0163,2026-03-23,3,M,169,53,true_to_size,색상이 화면과 똑같아요. 가격에 비해 아쉬워요.,color:pos;price:neg
R01182,P040,C0132,2026-05-28,5,XL,160,56,large,원단이 고급스러워요.,material:pos
R01183,P019,C0089,2026-06-12,5,M,157,53,true_to_size,가격 대비 만족해요. 핏이 예쁘게 떨어져요.,price:pos;size:pos
R01184,P040,C0173,2026-06-11,4,M,172,61,small,포장이 꼼꼼했어요. 가격에 비해 아쉬워요.,delivery:pos;price:neg
R01185,P021,C0570,2026-01-28,4,M,156,56,large,가격에 비해 아쉬워요. 포장이 꼼꼼했어요.,price:neg;delivery:pos
R01186,P014,C0430,2026-01-23,2,L,162,61,true_to_size,기장이 너무 길어요.,size:neg
R01187,P056,C0186,2026-05-08,3,M,156,60,large,색상이 사진보다 어두워요.,color:neg
R01188,P056,C0171,2026-03-12,5,S,152,45,large,세일가에 잘 샀어요.,price:pos
R01189,P034,C0011,2026-04-19,2,M,176,73,small,사이즈가 생각보다 작아요. 이 가격이면 다른 데가 나아요.,size:neg;price:neg
R01190,P038,C0127,2026-04-05,5,L,160,53,large,소재가 부드럽고 촉감이 좋아요.,material:pos
R01191,P008,C0099,2026-01-16,5,S,160,43,true_to_size,소재가 부드럽고 촉감이 좋아요. 포장이 꼼꼼했어요.,material:pos;delivery:pos
R01192,P006,C0571,2026-03-28,5,S,168,40,true_to_size,색감이 고급스러워요.,color:pos
R01193,P079,C0504,2026-06-28,4,FREE,154,52,large,두께감이 적당해요.,material:pos
R01194,P017,C0403,2026-07-02,5,XL,167,58,large,세일가에 잘 샀어요.,price:pos
R01195,P021,C0265,2026-01-10,5,M,175,63,small,소재가 부드럽고 촉감이 좋아요.,material:pos
R01196,P028,C0130,2026-05-27,4,XL,177,68,large,색감이 고급스러워요.,color:pos
R01197,P061,C0136,2026-07-01,3,M,171,70,small,화면과 색이 달라요. 소재가 얇고 비쳐요. 배송이 빨라요.,color:neg;material:neg;delivery:pos
R01198,P073,C0346,2026-01-21,2,FREE,174,50,large,사이즈가 생각보다 작아요.,size:neg
R01199,P028,C0171,2026-04-26,5,XL,163,70,large,원단이 고급스러워요.,material:pos
R01200,P042,C0089,2026-06-18,2,M,158,51,true_to_size,색상이 사진보다 어두워요. 사이즈가 생각보다 작아요. 원단이 고급스러워요.,color:neg;size:neg;material:pos
R01201,P043,C0418,2026-05-23,4,M,161,72,true_to_size,한 치수 크게 사야 해요. 소재가 부드럽고 촉감이 좋아요.,size:neg;material:pos
R01202,P040,C0230,2026-03-31,3,L,186,80,small,박스가 찌그러져 왔어요. 색상이 화면과 똑같아요. 사이즈가 생각보다 작아요.,delivery:neg;color:pos;size:neg
R01203,P021,C0494,2026-02-25,5,S,172,82,small,배송이 빨라요.,delivery:pos
R01204,P021,C0307,2026-04-29,2,L,161,73,true_to_size,보풀이 금방 생겨요.,material:neg
R01205,P073,C0249,2026-06-20,3,FREE,168,72,small,박스가 찌그러져 왔어요. 색감이 고급스러워요. 기장이 너무 길어요.,delivery:neg;color:pos;size:neg
R01206,P069,C0058,2026-01-15,4,XL,150,54,large,원단이 고급스러워요. 색감이 고급스러워요. 배송이 일주일 넘게 걸렸어요.,material:pos;color:pos;delivery:neg
R01207,P040,C0127,2026-04-02,5,M,158,51,true_to_size,색상이 화면과 똑같아요. 소재가 부드럽고 촉감이 좋아요.,color:pos;material:pos
R01208,P051,C0368,2026-02-11,5,L,175,51,large,원단이 고급스러워요. 포장이 꼼꼼했어요. 가격 대비 만족해요.,material:pos;delivery:pos;price:pos
R01209,P010,C0130,2026-02-27,3,L,175,71,true_to_size,배송이 일주일 넘게 걸렸어요. 세일가에 잘 샀어요.,delivery:neg;price:pos
R01210,P040,C0400,2026-05-07,4,L,183,56,small,소재가 부드럽고 촉감이 좋아요. 사이즈가 생각보다 작아요. 세일가에 잘 샀어요.,material:pos;size:neg;price:pos
R01211,P017,C0182,2026-03-26,2,L,169,72,true_to_size,배송이 일주일 넘게 걸렸어요.,delivery:neg
R01212,P017,C0058,2026-04-27,5,S,161,60,true_to_size,정사이즈라 고민 없이 골랐어요. 가격 대비 만족해요.,size:pos;price:pos
R01213,P019,C0596,2026-04-02,5,M,169,61,true_to_size,정사이즈라 고민 없이 골랐어요.,size:pos
R01214,P023,C0505,2026-02-06,4,L,157,59,large,색감이 고급스러워요. 기장이 너무 길어요. 두께감이 적당해요.,color:pos;size:neg;material:pos
R01215,P026,C0526,2026-03-14,4,L,168,56,true_to_size,색감이 고급스러워요.,color:pos
R01216,P027,C0335,2026-03-03,5,M,160,64,true_to_size,세일가에 잘 샀어요.,price:pos
R01217,P048,C0283,2026-01-22,2,M,163,53,true_to_size,보풀이 금방 생겨요.,material:neg
R01218,P030,C0325,2026-07-15,3,M,152,54,large,색상이 화면과 똑같아요. 이 가격이면 다른 데가 나아요. 박스가 찌그러져 왔어요.,color:pos;price:neg;delivery:neg
R01219,P077,C0545,2026-03-23,4,FREE,175,67,true_to_size,정사이즈라 고민 없이 골랐어요. 배송이 일주일 넘게 걸렸어요. 색감이 고급스러워요.,size:pos;delivery:neg;color:pos
R01220,P008,C0188,2026-02-28,2,L,166,63,large,사이즈가 생각보다 작아요.,size:neg
R01221,P008,C0417,2026-01-27,5,M,170,57,true_to_size,포장이 꼼꼼했어요.,delivery:pos
R01222,P040,C0010,2026-01-29,5,M,154,57,true_to_size,세일가에 잘 샀어요.,price:pos
R01223,P038,C0068,2026-05-23,5,L,173,74,true_to_size,두께감이 적당해요.,material:pos
R01224,P006,C0025,2026-01-27,5,XL,157,47,large,색감이 고급스러워요. 배송이 빨라요.,color:pos;delivery:pos
R01225,P042,C0214,2026-05-07,5,L,170,61,large,배송이 빨라요.,delivery:pos
R01226,P001,C0479,2026-04-03,5,M,168,64,true_to_size,색감이 고급스러워요. 원단이 고급스러워요.,color:pos;material:pos
R01227,P055,C0564,2026-05-27,5,L,157,41,large,소재가 부드럽고 촉감이 좋아요.,material:pos
R01228,P001,C0566,2026-03-25,5,L,160,61,large,두께감이 적당해요. 포장이 꼼꼼했어요.,material:pos;delivery:pos
R01229,P080,C0430,2026-07-02,5,FREE,166,69,true_to_size,포장이 꼼꼼했어요.,delivery:pos
R01230,P049,C0563,2026-05-05,5,S,164,46,true_to_size,세일가에 잘 샀어요.,price:pos
R01231,P056,C0351,2026-05-30,5,M,168,44,large,가격 대비 만족해요.,price:pos
R01232,P045,C0130,2026-03-15,3,M,184,76,small,색상이 화면과 똑같아요. 기장이 너무 길어요.,color:pos;size:neg
R01233,P063,C0390,2026-05-16,2,S,170,55,true_to_size,화면과 색이 달라요.,color:neg
R01234,P017,C0124,2026-03-04,2,M,167,62,small,원단이 뻣뻣해요. 화면과 색이 달라요.,material:neg;color:neg
R01235,P043,C0031,2026-02-04,5,S,163,52,true_to_size,소재가 부드럽고 촉감이 좋아요.,material:pos
R01236,P078,C0196,2026-03-24,5,FREE,169,73,true_to_size,색감이 고급스러워요. 사이즈가 딱 맞아요. 소재가 부드럽고 촉감이 좋아요.,color:pos;size:pos;material:pos
R01237,P076,C0515,2026-03-16,4,FREE,163,56,large,가격 대비 만족해요. 한 치수 크게 사야 해요. 색상이 화면과 똑같아요.,price:pos;size:neg;color:pos
R01238,P042,C0089,2026-01-14,4,M,163,40,true_to_size,가격에 비해 아쉬워요. 원단이 고급스러워요. 사이즈가 딱 맞아요.,price:neg;material:pos;size:pos
R01239,P074,C0302,2026-02-12,2,FREE,156,59,true_to_size,소재가 얇고 비쳐요.,material:neg
R01240,P014,C0556,2026-05-14,3,L,165,53,large,한 치수 크게 사야 해요. 배송이 빨라요.,size:neg;delivery:pos
R01241,P001,C0221,2026-06-15,5,S,161,62,true_to_size,세일가에 잘 샀어요. 배송이 빨라요.,price:pos;delivery:pos
R01242,P008,C0130,2026-03-04,5,S,175,67,small,원단이 고급스러워요.,material:pos
R01243,P078,C0140,2026-06-04,5,FREE,162,64,true_to_size,핏이 예쁘게 떨어져요.,size:pos
R01244,P021,C0469,2026-04-03,5,L,154,56,large,가격 대비 만족해요. 배송이 빨라요.,price:pos;delivery:pos
R01245,P001,C0221,2026-03-02,4,M,160,48,large,가격 대비 만족해요. 소재가 부드럽고 촉감이 좋아요. 박스가 찌그러져 왔어요.,price:pos;material:pos;delivery:neg
R01246,P011,C0587,2026-01-31,4,L,156,54,large,색감이 고급스러워요.,color:pos
R01247,P059,C0214,2026-02-25,3,M,155,62,small,색감이 고급스러워요. 한 치수 크게 사야 해요.,color:pos;size:neg
R01248,P028,C0196,2026-05-10,4,S,154,61,small,이 가격이면 다른 데가 나아요. 색감이 고급스러워요.,price:neg;color:pos
R01249,P078,C0504,2026-01-11,4,FREE,165,50,true_to_size,색감이 고급스러워요.,color:pos
R01250,P017,C0283,2026-06-30,5,M,159,61,true_to_size,사이즈가 딱 맞아요.,size:pos
R01251,P043,C0164,2026-03-12,4,M,162,50,large,배송이 빨라요. 세일가에 잘 샀어요. 색상이 사진보다 어두워요.,delivery:pos;price:pos;color:neg
R01252,P026,C0110,2026-03-11,4,S,162,60,small,두께감이 적당해요.,material:pos
R01253,P027,C0595,2026-05-26,5,M,164,56,true_to_size,배송이 빨라요. 가격 대비 만족해요.,delivery:pos;price:pos
R01254,P016,C0265,2026-06-26,5,M,175,81,small,포장이 꼼꼼했어요.,delivery:pos
R01255,P060,C0346,2026-05-02,4,M,169,61,small,포장이 꼼꼼했어요.,delivery:pos
R01256,P001,C0493,2026-06-16,4,M,164,42,large,사이즈가 생각보다 작아요. 배송이 빨라요.,size:neg;delivery:pos
R01257,P057,C0155,2026-06-11,5,M,169,47,large,소재가 부드럽고 촉감이 좋아요.,material:pos
R01258,P080,C0221,2026-03-04,2,FREE,161,56,large,원단이 뻣뻣해요. 사이즈가 생각보다 작아요. 색상이 사진보다 어두워요.,material:neg;size:neg;color:neg
R01259,P008,C0450,2026-03-11,2,M,173,78,small,기장이 너무 길어요.,size:neg
R01260,P040,C0153,2026-04-03,1,L,182,72,small,사이즈가 생각보다 작아요. 이 가격이면 다른 데가 나아요.,size:neg;price:neg
R01261,P027,C0167,2026-03-28,4,M,173,66,small,세일가에 잘 샀어요. 배송이 빨라요. 원단이 고급스러워요.,price:pos;delivery:pos;material:pos
R01262,P040,C0526,2026-02-06,3,S,160,50,true_to_size,보풀이 금방 생겨요. 사이즈가 딱 맞아요.,material:neg;size:pos
R01263,P052,C0215,2026-04-16,5,L,168,42,large,세일가에 잘 샀어요.,price:pos
R01264,P006,C0341,2026-03-06,3,L,179,81,small,기장이 너무 길어요. 색상이 화면과 똑같아요.,size:neg;color:pos
R01265,P043,C0110,2026-03-24,5,M,166,60,true_to_size,사이즈가 딱 맞아요.,size:pos
R01266,P055,C0477,2026-06-25,4,S,164,48,true_to_size,가격 대비 만족해요. 배송이 일주일 넘게 걸렸어요.,price:pos;delivery:neg
R01267,P001,C0005,2026-02-12,5,M,168,47,large,원단이 고급스러워요.,material:pos
R01268,P070,C0479,2026-05-21,5,L,173,43,large,사이즈가 생각보다 작아요. 소재가 부드럽고 촉감이 좋아요.,size:neg;material:pos
R01269,P055,C0321,2026-06-03,5,M,160,57,true_to_size,소재가 부드럽고 촉감이 좋아요.,material:pos
R01270,P040,C0300,2026-04-19,2,L,150,50,large,사이즈가 생각보다 작아요.,size:neg
R01271,P061,C0127,2026-06-03,3,L,175,59,true_to_size,가격에 비해 아쉬워요. 색상이 화면과 똑같아요. 기장이 너무 길어요.,price:neg;color:pos;size:neg
R01272,P040,C0347,2026-05-07,2,M,173,72,small,박스가 찌그러져 왔어요.,delivery:neg
R01273,P014,C0489,2026-04-22,5,S,154,47,true_to_size,포장이 꼼꼼했어요.,delivery:pos
R01274,P055,C0528,2026-06-09,5,M,171,49,true_to_size,사이즈가 딱 맞아요.,size:pos
R01275,P013,C0418,2026-01-23,2,XL,157,68,large,사이즈가 생각보다 작아요.,size:neg
R01276,P001,C0333,2026-03-05,5,L,173,62,true_to_size,사이즈가 딱 맞아요. 원단이 고급스러워요.,size:pos;material:pos
R01277,P055,C0146,2026-05-02,4,L,173,47,large,원단이 고급스러워요.,material:pos
R01278,P075,C0249,2026-01-24,5,FREE,178,67,small,색상이 화면과 똑같아요.,color:pos
R01279,P076,C0365,2026-04-11,2,FREE,172,74,true_to_size,박스가 찌그러져 왔어요.,delivery:neg
R01280,P040,C0115,2026-03-19,2,L,164,53,large,가격에 비해 아쉬워요.,price:neg
R01281,P028,C0479,2026-02-27,2,L,177,54,large,이 가격이면 다른 데가 나아요. 색감이 고급스러워요. 사이즈가 생각보다 작아요.,price:neg;color:pos;size:neg
R01282,P056,C0275,2026-05-05,4,S,162,65,small,보풀이 금방 생겨요. 배송이 빨라요.,material:neg;delivery:pos
R01283,P040,C0220,2026-06-12,5,L,161,60,large,색상이 화면과 똑같아요.,color:pos
R01284,P004,C0114,2026-04-08,3,L,161,55,large,보풀이 금방 생겨요. 포장이 꼼꼼했어요. 색상이 사진보다 어두워요.,material:neg;delivery:pos;color:neg
R01285,P076,C0246,2026-07-09,5,FREE,150,50,large,색상이 화면과 똑같아요.,color:pos
R01286,P005,C0192,2026-01-19,4,M,164,51,true_to_size,가격에 비해 아쉬워요. 소재가 부드럽고 촉감이 좋아요.,price:neg;material:pos
R01287,P048,C0019,2026-01-22,3,L,160,53,large,한 치수 크게 사야 해요. 가격 대비 만족해요.,size:neg;price:pos
R01288,P017,C0099,2026-05-16,5,S,161,41,true_to_size,두께감이 적당해요. 색상이 화면과 똑같아요.,material:pos;color:pos
R01289,P040,C0589,2026-03-09,5,M,177,61,small,가격 대비 만족해요. 배송이 빨라요.,price:pos;delivery:pos
R01290,P055,C0033,2026-04-15,2,M,158,54,true_to_size,박스가 찌그러져 왔어요.,delivery:neg
R01291,P030,C0504,2026-02-25,5,S,165,49,true_to_size,포장이 꼼꼼했어요. 두께감이 적당해요.,delivery:pos;material:pos
R01292,P035,C0481,2026-07-06,2,M,158,40,large,화면과 색이 달라요.,color:neg
R01293,P053,C0483,2026-03-16,5,L,172,66,true_to_size,색상이 화면과 똑같아요.,color:pos
R01294,P019,C0271,2026-06-03,5,XL,181,77,large,색상이 화면과 똑같아요.,color:pos
R01295,P040,C0453,2026-01-25,5,L,175,80,true_to_size,배송이 빨라요.,delivery:pos
R01296,P068,C0129,2026-05-10,4,S,174,69,small,소재가 부드럽고 촉감이 좋아요. 포장이 꼼꼼했어요.,material:pos;delivery:pos
R01297,P030,C0325,2026-03-06,5,L,159,48,large,세일가에 잘 샀어요.,price:pos
R01298,P043,C0357,2026-05-08,1,L,159,42,large,한 치수 크게 사야 해요.,size:neg
R01299,P006,C0005,2026-03-02,5,M,166,56,true_to_size,원단이 고급스러워요. 색감이 고급스러워요.,material:pos;color:pos
R01300,P020,C0418,2026-01-28,2,M,169,43,large,화면과 색이 달라요.,color:neg
R01301,P015,C0493,2026-03-23,4,L,165,40,large,두께감이 적당해요. 기장이 너무 길어요.,material:pos;size:neg
R01302,P009,C0346,2026-04-24,2,XL,161,46,large,사이즈가 생각보다 작아요.,size:neg
R01303,P068,C0181,2026-04-12,5,M,158,51,large,색감이 고급스러워요.,color:pos
R01304,P008,C0246,2026-05-11,3,M,163,51,true_to_size,소재가 부드럽고 촉감이 좋아요. 화면과 색이 달라요.,material:pos;color:neg
R01305,P017,C0418,2026-06-17,4,L,164,67,large,포장이 꼼꼼했어요. 보풀이 금방 생겨요. 사이즈가 생각보다 작아요.,delivery:pos;material:neg;size:neg
R01306,P078,C0167,2026-03-06,3,FREE,170,68,true_to_size,가격에 비해 아쉬워요. 두께감이 적당해요.,price:neg;material:pos
R01307,P015,C0127,2026-06-13,4,S,164,54,true_to_size,화면과 색이 달라요. 소재가 부드럽고 촉감이 좋아요.,color:neg;material:pos
R01308,P068,C0397,2026-01-20,5,L,167,46,large,색상이 화면과 똑같아요.,color:pos
R01309,P028,C0018,2026-04-17,4,L,168,72,true_to_size,배송이 빨라요. 세일가에 잘 샀어요. 사이즈가 딱 맞아요.,delivery:pos;price:pos;size:pos
R01310,P017,C0206,2026-05-31,5,L,182,69,small,세일가에 잘 샀어요.,price:pos
R01311,P045,C0110,2026-03-15,3,L,172,48,large,사이즈가 생각보다 작아요.,size:neg
R01312,P074,C0295,2026-05-08,1,FREE,156,46,large,사이즈가 생각보다 작아요.,size:neg
R01313,P076,C0096,2026-01-28,5,FREE,167,74,true_to_size,색상이 화면과 똑같아요.,color:pos
R01314,P064,C0181,2026-03-14,5,M,160,57,true_to_size,포장이 꼼꼼했어요.,delivery:pos
R01315,P021,C0130,2026-06-06,5,XL,178,83,true_to_size,세일가에 잘 샀어요.,price:pos
R01316,P037,C0429,2026-01-24,5,M,163,41,large,가격 대비 만족해요. 색감이 고급스러워요.,price:pos;color:pos
R01317,P011,C0053,2026-04-02,5,S,165,45,true_to_size,가격 대비 만족해요.,price:pos
R01318,P016,C0052,2026-02-13,3,M,165,53,true_to_size,화면과 색이 달라요. 핏이 예쁘게 떨어져요.,color:neg;size:pos
R01319,P055,C0248,2026-07-11,4,L,170,57,true_to_size,핏이 예쁘게 떨어져요.,size:pos
R01320,P043,C0106,2026-06-08,2,M,158,61,true_to_size,핏이 예쁘게 떨어져요. 이 가격이면 다른 데가 나아요.,size:pos;price:neg
